invoice_id,due_date,invoice_amount,days_late,payment_date,payment_amount
INV_1909,2022-08-08,48606.34,15,2022-08-23,48606.34
INV_1910,2022-03-15,25874.45,0,2022-03-15,25874.45
INV_1911,2023-01-14,14898.4,30,2023-02-13,14898.4
INV_1912,2024-08-26,23735.64,0,2024-08-26,23735.64
INV_1913,2022-10-23,42963.96,30,2022-11-22,42963.96
INV_1914,2024-01-23,15592.7,0,2024-01-23,15592.7
INV_1915,2022-09-21,10037.48,5,2022-09-26,10037.48
INV_1916,2023-07-21,6889.03,5,2023-07-26,6889.03
INV_1917,2024-10-12,15244.04,0,2024-10-12,15244.04
INV_1918,2024-03-19,39112.38,0,2024-03-19,39112.38
INV_1919,2024-10-18,23845.51,0,2024-10-18,23845.51
INV_1920,2023-06-07,11760.34,0,2023-06-07,11760.34
INV_1921,2023-06-25,8726.16,0,2023-06-25,8726.16
INV_1922,2023-01-15,16970.11,5,2023-01-20,16970.11
INV_1923,2022-04-26,47026.26,15,2022-05-11,47026.26
INV_1924,2023-03-06,17479.82,5,2023-03-11,17479.82
INV_1925,2023-06-13,49412.14,30,2023-07-13,49412.14
INV_1926,2023-09-04,24518.91,5,2023-09-09,24518.91
INV_1927,2024-12-12,9368.61,15,2024-12-27,9368.61
INV_1928,2024-08-06,44611.43,15,2024-08-21,44611.43
INV_1929,2023-09-20,23287.59,5,2023-09-25,23287.59
INV_1930,2022-11-10,35628.73,15,2022-11-25,35628.73
INV_1931,2024-10-17,49193.72,0,2024-10-17,49193.72
INV_1932,2023-06-18,2983.68,30,2023-07-18,2983.68
INV_1933,2022-12-17,5286.38,15,2023-01-01,5286.38
INV_1934,2023-09-28,36162.61,0,2023-09-28,36162.61
INV_1935,2024-05-11,14450.34,15,2024-05-26,14450.34
INV_1936,2024-05-08,9622.92,-5,2024-05-03,9622.92
INV_1937,2025-01-02,2448.41,0,2025-01-02,2448.41
INV_1938,2023-05-22,1581.41,0,2023-05-22,1581.41
INV_1939,2022-11-10,38837.04,15,2022-11-25,38837.04
INV_1940,2022-06-07,7154.45,15,2022-06-22,7154.45
INV_1941,2022-02-25,23652.17,15,2022-03-12,23652.17
INV_1942,2022-09-18,30491.89,-5,2022-09-13,30491.89
INV_1943,2022-04-22,21703.41,5,2022-04-27,21703.41
INV_1944,2024-03-23,1841.78,15,2024-04-07,1841.78
INV_1945,2023-11-03,39283.32,0,2023-11-03,39283.32
INV_1946,2022-10-25,1020.4,5,2022-10-30,1020.4
INV_1947,2023-09-07,38213.55,0,2023-09-07,38213.55
INV_1948,2022-05-05,44718.57,0,2022-05-05,44718.57
INV_1949,2023-12-06,21925.58,5,2023-12-11,21925.58
INV_1950,2023-08-07,27009.35,15,2023-08-22,27009.35
INV_1951,2024-09-22,24110.68,0,2024-09-22,24110.68
INV_1952,2024-09-27,19765.83,0,2024-09-27,19765.83
INV_1953,2024-12-26,44427.51,0,2024-12-26,44427.51
INV_1954,2023-07-10,44749.71,0,2023-07-10,44749.71
INV_1955,2022-12-22,17122.91,0,2022-12-22,17122.91
INV_1956,2024-11-17,30945.95,0,2024-11-17,30945.95
INV_1957,2024-12-29,46381.92,15,2025-01-13,46381.92
INV_1958,2022-11-04,48121.9,5,2022-11-09,48121.9
INV_1959,2022-06-09,25693.47,15,2022-06-24,25693.47
INV_1960,2024-06-13,22914.83,15,2024-06-28,22914.83
INV_1961,2023-02-25,14295.37,0,2023-02-25,14295.37
INV_1962,2023-03-12,47964.16,-5,2023-03-07,47964.16
INV_1963,2024-02-10,7569.31,30,2024-03-11,7569.31
INV_1964,2023-10-09,29201.56,0,2023-10-09,29201.56
INV_1965,2022-10-18,14486.24,0,2022-10-18,14486.24
INV_1966,2024-07-20,14310.91,-5,2024-07-15,14310.91
INV_1967,2022-07-28,20545.95,5,2022-08-02,20545.95
INV_1968,2022-07-05,49940.25,5,2022-07-10,49940.25
INV_1969,2022-10-28,3220.83,60,2022-12-27,3220.83
INV_1970,2024-09-07,29137.82,30,2024-10-07,29137.82
INV_1971,2023-08-21,4587.32,5,2023-08-26,4587.32
INV_1972,2023-02-03,8148.78,0,2023-02-03,8148.78
INV_1973,2022-03-07,22258.37,0,2022-03-07,22258.37
INV_1974,2022-11-27,25767.78,0,2022-11-27,25767.78
INV_1975,2022-06-16,13310.22,0,2022-06-16,13310.22
INV_1976,2024-02-09,16164.63,0,2024-02-09,16164.63
INV_1977,2022-04-27,4804.87,0,2022-04-27,4804.87
INV_1978,2023-03-16,15509.38,0,2023-03-16,15509.38
INV_1979,2024-01-31,48344.64,0,2024-01-31,48344.64
INV_1980,2022-09-07,47263.02,60,2022-11-06,47263.02
INV_1981,2023-09-05,17076.48,5,2023-09-10,17076.48
INV_1982,2023-08-25,28757.27,60,2023-10-24,28757.27
INV_1983,2024-07-31,45524.97,0,2024-07-31,45524.97
INV_1984,2022-08-05,806.1,5,2022-08-10,806.1
INV_1985,2024-02-27,40628.84,0,2024-02-27,40628.84
INV_1986,2023-10-28,47444.29,0,2023-10-28,47444.29
INV_1987,2024-01-18,5020.62,0,2024-01-18,5020.62
INV_1988,2024-12-01,8491.66,30,2024-12-31,8491.66
INV_1989,2022-08-22,48056.94,60,2022-10-21,48056.94
INV_1990,2024-07-29,27108.24,-5,2024-07-24,27108.24
INV_1991,2023-09-01,1202.73,0,2023-09-01,1202.73
INV_1992,2023-07-03,13252.78,5,2023-07-08,13252.78
INV_1993,2024-09-19,22772.21,0,2024-09-19,22772.21
INV_1994,2024-06-26,34798.99,0,2024-06-26,34798.99
INV_1995,2022-12-30,36791.44,0,2022-12-30,36791.44
INV_1996,2024-08-21,49773.36,5,2024-08-26,49773.36
INV_1997,2022-11-18,14731.8,0,2022-11-18,14731.8
INV_1998,2023-02-02,27141.9,0,2023-02-02,27141.9
INV_1999,2023-10-30,26899.52,0,2023-10-30,26899.52
INV_2000,2024-04-02,20579.44,5,2024-04-07,20579.44
INV_2001,2022-11-17,8873.51,60,2023-01-16,8873.51
INV_2002,2023-05-19,48884.1,0,2023-05-19,48884.1
INV_2003,2024-05-11,42739.2,30,2024-06-10,42739.2
INV_2004,2024-11-20,25167.48,15,2024-12-05,25167.48
INV_2005,2025-01-18,30360.65,60,2025-03-19,30360.65
INV_2006,2024-09-16,11749.42,15,2024-10-01,11749.42
INV_2007,2022-11-15,27417.46,15,2022-11-30,27417.46
INV_2008,2024-12-08,34901.02,30,2025-01-07,34901.02
INV_2009,2022-05-25,26000.77,0,2022-05-25,26000.77
INV_2010,2022-02-24,49519.12,5,2022-03-01,49519.12
INV_2011,2022-11-28,30761.41,60,2023-01-27,30761.41
INV_2012,2025-02-03,18863.2,15,2025-02-18,18863.2
INV_2013,2025-01-08,38721.53,60,2025-03-09,38721.53
INV_2014,2024-11-01,8937.89,15,2024-11-16,8937.89
INV_2015,2024-01-08,19533.53,30,2024-02-07,19533.53
INV_2016,2022-08-05,17674.47,15,2022-08-20,17674.47
INV_2017,2022-01-17,21874.45,15,2022-02-01,21874.45
INV_2018,2023-07-31,39198.1,5,2023-08-05,39198.1
INV_2019,2023-07-14,24466.57,30,2023-08-13,24466.57
INV_2020,2022-12-10,39803.72,15,2022-12-25,39803.72
INV_2021,2024-01-25,29036.2,15,2024-02-09,29036.2
INV_2022,2023-07-07,17432.44,15,2023-07-22,17432.44
INV_2023,2024-05-28,40593.95,0,2024-05-28,40593.95
INV_2024,2024-12-26,12295.34,-5,2024-12-21,12295.34
INV_2025,2023-06-26,11606.96,30,2023-07-26,11606.96
INV_2026,2024-03-07,25472.89,5,2024-03-12,25472.89
INV_2027,2022-12-25,13412.04,0,2022-12-25,13412.04
INV_2028,2024-04-17,949.81,0,2024-04-17,949.81
INV_2029,2025-01-01,32590.73,15,2025-01-16,32590.73
INV_2030,2024-10-10,25799.14,15,2024-10-25,25799.14
INV_2031,2023-07-17,22553.13,15,2023-08-01,22553.13
INV_2032,2023-01-31,48364.94,5,2023-02-05,48364.94
INV_2033,2023-09-02,28774.36,0,2023-09-02,28774.36
INV_2034,2022-09-23,43239.86,0,2022-09-23,43239.86
INV_2035,2023-03-25,7402.79,-5,2023-03-20,7402.79
INV_2036,2024-05-23,28675.72,15,2024-06-07,28675.72
INV_2037,2022-03-13,43464.99,0,2022-03-13,43464.99
INV_2038,2022-11-23,29363.73,5,2022-11-28,29363.73
INV_2039,2024-10-27,36041.7,5,2024-11-01,36041.7
INV_2040,2024-01-13,18916.16,5,2024-01-18,18916.16
INV_2041,2022-11-11,5076.25,30,2022-12-11,5076.25
INV_2042,2024-03-28,23166.06,-5,2024-03-23,23166.06
INV_2043,2022-04-01,20026.73,15,2022-04-16,20026.73
INV_2044,2022-11-12,43419.48,0,2022-11-12,43419.48
INV_2045,2024-01-08,12577.77,-5,2024-01-03,12577.77
INV_2046,2024-05-18,48353.34,5,2024-05-23,48353.34
INV_2047,2023-03-27,47927.84,0,2023-03-27,47927.84
INV_2048,2024-11-06,12757.77,15,2024-11-21,12757.77
INV_2049,2024-04-12,17728.57,5,2024-04-17,17728.57
INV_2050,2025-01-12,44830.01,-5,2025-01-07,44830.01
INV_2051,2024-02-05,48347.8,-5,2024-01-31,48347.8
INV_2052,2022-03-30,22450.24,5,2022-04-04,22450.24
INV_2053,2024-12-04,16389.35,15,2024-12-19,16389.35
INV_2054,2023-10-23,26541.65,5,2023-10-28,26541.65
INV_2055,2022-09-02,34544.58,5,2022-09-07,34544.58
INV_2056,2023-03-08,14036.99,15,2023-03-23,14036.99
INV_2057,2022-04-10,36955.42,5,2022-04-15,36955.42
INV_2058,2023-05-22,3057.04,0,2023-05-22,3057.04
INV_2059,2025-01-16,2940.08,5,2025-01-21,2940.08
INV_2060,2023-08-22,19621.24,5,2023-08-27,19621.24
INV_2061,2025-01-29,17996.92,15,2025-02-13,17996.92
INV_2062,2022-09-04,16123.84,5,2022-09-09,16123.84
INV_2063,2024-07-27,24805.48,60,2024-09-25,24805.48
INV_2064,2024-11-04,16376.31,0,2024-11-04,16376.31
INV_2065,2023-02-13,10016.77,60,2023-04-14,10016.77
INV_2066,2023-05-22,15818.74,5,2023-05-27,15818.74
INV_2067,2023-06-21,48757.76,15,2023-07-06,48757.76
INV_2068,2024-01-04,20850.11,0,2024-01-04,20850.11
INV_2069,2022-11-07,22513.28,0,2022-11-07,22513.28
INV_2070,2024-06-23,29038.98,15,2024-07-08,29038.98
INV_2071,2023-12-29,49175.37,15,2024-01-13,49175.37
INV_2072,2024-12-31,12459.26,-5,2024-12-26,12459.26
INV_2073,2023-01-16,34223.46,5,2023-01-21,34223.46
INV_2074,2023-03-09,35941.24,0,2023-03-09,35941.24
INV_2075,2023-02-15,30562.56,60,2023-04-16,30562.56
INV_2076,2022-08-12,4884.63,30,2022-09-11,4884.63
INV_2077,2022-06-29,34005.18,-5,2022-06-24,34005.18
INV_2078,2024-10-05,3672.69,30,2024-11-04,3672.69
INV_2079,2023-03-23,30009.06,30,2023-04-22,30009.06
INV_2080,2024-09-22,37109.27,0,2024-09-22,37109.27
INV_2081,2022-04-22,10943.01,15,2022-05-07,10943.01
INV_2082,2023-09-05,42160.29,5,2023-09-10,42160.29
INV_2083,2022-07-15,2002.51,15,2022-07-30,2002.51
INV_2084,2024-10-30,42268.74,0,2024-10-30,42268.74
INV_2085,2023-09-06,23286.29,0,2023-09-06,23286.29
INV_2086,2024-11-01,11270.6,5,2024-11-06,11270.6
INV_2087,2023-01-04,7122.02,0,2023-01-04,7122.02
INV_2088,2022-05-17,47688.7,15,2022-06-01,47688.7
INV_2089,2022-08-13,4096.95,0,2022-08-13,4096.95
INV_2090,2024-10-29,10355.12,5,2024-11-03,10355.12
INV_2091,2024-09-10,17717.21,30,2024-10-10,17717.21
INV_2092,2024-09-14,31201.63,5,2024-09-19,31201.63
INV_2093,2024-04-03,27467.65,5,2024-04-08,27467.65
INV_2094,2022-11-23,6719.35,60,2023-01-22,6719.35
INV_2095,2023-05-05,14841.54,30,2023-06-04,14841.54
INV_2096,2024-01-18,12318.21,0,2024-01-18,12318.21
INV_2097,2024-08-10,11070.37,5,2024-08-15,11070.37
INV_2098,2022-07-03,20851.64,60,2022-09-01,20851.64
INV_2099,2022-08-26,35349.56,0,2022-08-26,35349.56
INV_2100,2023-10-12,11263.92,0,2023-10-12,11263.92
INV_2101,2022-12-22,18650.6,0,2022-12-22,18650.6
INV_2102,2024-08-08,19850.41,0,2024-08-08,19850.41
INV_2103,2022-08-12,48834.6,15,2022-08-27,48834.6
INV_2104,2023-03-24,47755.98,15,2023-04-08,47755.98
INV_2105,2022-12-28,40106.81,60,2023-02-26,40106.81
INV_2106,2023-12-31,12462.12,15,2024-01-15,12462.12
INV_2107,2024-07-27,3867.85,0,2024-07-27,3867.85
INV_2108,2022-08-01,16186.75,-5,2022-07-27,16186.75
INV_2109,2022-04-28,13706.33,60,2022-06-27,13706.33
INV_2110,2022-08-05,25543.33,0,2022-08-05,25543.33
INV_2111,2023-12-30,38997.53,0,2023-12-30,38997.53
INV_2112,2022-07-14,42986.99,30,2022-08-13,42986.99
INV_2113,2022-08-10,42320.77,5,2022-08-15,42320.77
INV_2114,2022-07-29,18303.94,0,2022-07-29,18303.94
INV_2115,2024-06-01,34518.1,30,2024-07-01,34518.1
INV_2116,2023-06-03,15985.29,60,2023-08-02,15985.29
INV_2117,2023-06-22,3514.82,0,2023-06-22,3514.82
INV_2118,2025-01-17,35227.48,30,2025-02-16,35227.48
INV_2119,2023-06-17,986.46,0,2023-06-17,986.46
INV_2120,2022-03-30,20754.54,5,2022-04-04,20754.54
INV_2121,2024-04-28,16804.27,30,2024-05-28,16804.27
INV_2122,2024-03-21,34822.19,60,2024-05-20,34822.19
INV_2123,2024-08-14,38429.15,0,2024-08-14,38429.15
INV_2124,2023-05-29,15552.68,0,2023-05-29,15552.68
INV_2125,2023-02-14,40675.54,0,2023-02-14,40675.54
INV_2126,2022-09-09,15048.88,5,2022-09-14,15048.88
INV_2127,2023-07-20,22593.15,-5,2023-07-15,22593.15
INV_2128,2023-03-10,36487.42,5,2023-03-15,36487.42
INV_2129,2022-11-13,34799.55,0,2022-11-13,34799.55
INV_2130,2024-05-06,49374.74,5,2024-05-11,49374.74
INV_2131,2022-08-26,11645.47,-5,2022-08-21,11645.47
INV_2132,2022-10-21,33284.74,15,2022-11-05,33284.74
INV_2133,2023-09-10,30679.25,0,2023-09-10,30679.25
INV_2134,2024-02-10,45797.37,0,2024-02-10,45797.37
INV_2135,2024-02-25,8239.93,30,2024-03-26,8239.93
INV_2136,2023-06-21,37714.01,15,2023-07-06,37714.01
INV_2137,2025-01-13,28629.3,0,2025-01-13,28629.3
INV_2138,2023-11-30,14095.96,0,2023-11-30,14095.96
INV_2139,2023-09-04,23984.53,15,2023-09-19,23984.53
INV_2140,2023-03-16,17021.94,0,2023-03-16,17021.94
INV_2141,2023-02-21,29176.01,15,2023-03-08,29176.01
INV_2142,2022-12-16,44505.53,5,2022-12-21,44505.53
INV_2143,2023-10-01,28680.6,0,2023-10-01,28680.6
INV_2144,2024-09-27,31770.26,5,2024-10-02,31770.26
INV_2145,2022-10-28,26178.02,15,2022-11-12,26178.02
INV_2146,2025-02-06,3032.69,30,2025-03-08,3032.69
INV_2147,2022-10-09,12026.5,-5,2022-10-04,12026.5
INV_2148,2023-03-16,24854.09,5,2023-03-21,24854.09
INV_2149,2022-03-25,15856.65,-5,2022-03-20,15856.65
INV_2150,2023-11-03,9497.3,5,2023-11-08,9497.3
INV_2151,2022-08-14,25454.58,30,2022-09-13,25454.58
INV_2152,2023-05-01,16479.08,0,2023-05-01,16479.08
INV_2153,2023-03-25,13276.33,30,2023-04-24,13276.33
INV_2154,2023-01-12,23467.28,5,2023-01-17,23467.28
INV_2155,2024-09-24,7097.57,30,2024-10-24,7097.57
INV_2156,2022-08-23,46423.41,15,2022-09-07,46423.41
INV_2157,2023-07-18,43451.25,0,2023-07-18,43451.25
INV_2158,2023-11-10,35527.22,0,2023-11-10,35527.22
INV_2159,2022-05-16,5757.58,0,2022-05-16,5757.58
INV_2160,2025-01-08,38905.92,0,2025-01-08,38905.92
INV_2161,2023-09-02,40493.89,5,2023-09-07,40493.89
INV_2162,2025-01-28,38504.35,5,2025-02-02,38504.35
INV_2163,2022-02-15,6141.31,60,2022-04-16,6141.31
INV_2164,2023-05-13,32373.44,5,2023-05-18,32373.44
INV_2165,2024-11-04,41799.08,15,2024-11-19,41799.08
INV_2166,2023-03-10,29078.99,30,2023-04-09,29078.99
INV_2167,2023-11-24,32497.17,30,2023-12-24,32497.17
INV_2168,2023-05-09,23188.99,0,2023-05-09,23188.99
INV_2169,2023-11-21,26671.01,5,2023-11-26,26671.01
INV_2170,2024-03-06,2201.65,0,2024-03-06,2201.65
INV_2171,2024-12-08,32128.67,0,2024-12-08,32128.67
INV_2172,2022-03-16,4531.64,0,2022-03-16,4531.64
INV_2173,2023-03-26,22033.22,15,2023-04-10,22033.22
INV_2174,2022-10-06,14986.43,5,2022-10-11,14986.43
INV_2175,2022-04-21,27498.68,5,2022-04-26,27498.68
INV_2176,2024-06-17,7104.11,60,2024-08-16,7104.11
INV_2177,2024-05-16,34736.35,0,2024-05-16,34736.35
INV_2178,2024-01-07,39853.07,5,2024-01-12,39853.07
INV_2179,2022-02-27,8586.05,15,2022-03-14,8586.05
INV_2180,2024-02-07,5663.5,0,2024-02-07,5663.5
INV_2181,2023-08-10,7703.02,5,2023-08-15,7703.02
INV_2182,2024-01-24,43917.81,0,2024-01-24,43917.81
INV_2183,2022-05-20,26645.37,30,2022-06-19,26645.37
INV_2184,2024-10-12,23629.42,0,2024-10-12,23629.42
INV_2185,2024-08-18,5782.24,0,2024-08-18,5782.24
INV_2186,2024-01-16,32653.02,5,2024-01-21,32653.02
INV_2187,2024-03-28,43465.98,0,2024-03-28,43465.98
INV_2188,2022-10-24,41495.2,0,2022-10-24,41495.2
INV_2189,2024-09-01,31489.71,5,2024-09-06,31489.71
INV_2190,2022-08-27,4226.3,0,2022-08-27,4226.3
INV_2191,2022-10-15,6063.65,5,2022-10-20,6063.65
INV_2192,2022-07-19,2940.79,5,2022-07-24,2940.79
INV_2193,2022-07-06,13245.22,5,2022-07-11,13245.22
INV_2194,2022-07-19,7215.24,15,2022-08-03,7215.24
INV_2195,2023-05-11,13372.38,0,2023-05-11,13372.38
INV_2196,2024-02-08,19560.37,0,2024-02-08,19560.37
INV_2197,2024-01-14,47177.65,15,2024-01-29,47177.65
INV_2198,2024-01-04,30713.61,30,2024-02-03,30713.61
INV_2199,2024-04-23,41831.2,0,2024-04-23,41831.2
INV_2200,2023-11-29,35662.4,5,2023-12-04,35662.4
INV_2201,2024-01-11,6068.9,5,2024-01-16,6068.9
INV_2202,2024-03-07,36928.06,5,2024-03-12,36928.06
INV_2203,2023-09-17,14117.39,15,2023-10-02,14117.39
INV_2204,2024-04-11,32135.84,-5,2024-04-06,32135.84
INV_2205,2024-09-08,17377.62,15,2024-09-23,17377.62
INV_2206,2023-03-07,49884.78,0,2023-03-07,49884.78
INV_2207,2024-09-16,13545.8,5,2024-09-21,13545.8
INV_2208,2022-03-02,14316.96,15,2022-03-17,14316.96
INV_2209,2024-11-25,46568.28,5,2024-11-30,46568.28
INV_2210,2022-03-18,1719.9,0,2022-03-18,1719.9
INV_2211,2025-01-05,34986.1,60,2025-03-06,34986.1
INV_2212,2024-11-07,36403.66,30,2024-12-07,36403.66
INV_2213,2023-04-17,41900.74,15,2023-05-02,41900.74
INV_2214,2025-02-21,48734.75,5,2025-02-26,48734.75
INV_2215,2023-09-10,48792.29,0,2023-09-10,48792.29
INV_2216,2022-11-02,3731.2,30,2022-12-02,3731.2
INV_2217,2024-03-07,41181.05,5,2024-03-12,41181.05
INV_2218,2023-04-14,32492.34,30,2023-05-14,32492.34
INV_2219,2022-12-01,32543.44,0,2022-12-01,32543.44
INV_2220,2024-02-29,6853.32,0,2024-02-29,6853.32
INV_2221,2024-09-08,32684.26,60,2024-11-07,32684.26
INV_2222,2023-04-10,49132.89,5,2023-04-15,49132.89
INV_2223,2023-04-06,45635.02,0,2023-04-06,45635.02
INV_2224,2024-06-16,22236.97,0,2024-06-16,22236.97
INV_2225,2023-03-04,2477.42,5,2023-03-09,2477.42
INV_2226,2024-10-18,18433.53,-5,2024-10-13,18433.53
INV_2227,2024-12-23,41406.32,5,2024-12-28,41406.32
INV_2228,2025-01-30,35224.21,5,2025-02-04,35224.21
INV_2229,2023-12-29,23237.51,15,2024-01-13,23237.51
INV_2230,2023-03-19,3227.53,0,2023-03-19,3227.53
INV_2231,2022-07-03,21631.29,60,2022-09-01,21631.29
INV_2232,2024-08-25,23716.73,0,2024-08-25,23716.73
INV_2233,2023-04-20,46463.5,5,2023-04-25,46463.5
INV_2234,2024-04-13,32233.76,0,2024-04-13,32233.76
INV_2235,2022-08-23,15926.82,15,2022-09-07,15926.82
INV_2236,2022-10-28,26503.25,60,2022-12-27,26503.25
INV_2237,2022-12-03,3769.74,15,2022-12-18,3769.74
INV_2238,2024-06-09,48642.13,5,2024-06-14,48642.13
INV_2239,2022-02-20,18322.97,5,2022-02-25,18322.97
INV_2240,2024-03-25,24154.43,15,2024-04-09,24154.43
INV_2241,2024-10-08,18086.56,30,2024-11-07,18086.56
INV_2242,2024-11-22,34284.33,60,2025-01-21,34284.33
INV_2243,2024-11-06,33280.49,0,2024-11-06,33280.49
INV_2244,2024-11-19,35908.45,60,2025-01-18,35908.45
INV_2245,2022-02-20,13773.09,0,2022-02-20,13773.09
INV_2246,2022-05-30,16125.59,0,2022-05-30,16125.59
INV_2247,2024-04-02,6699.94,0,2024-04-02,6699.94
INV_2248,2022-03-08,32947.74,0,2022-03-08,32947.74
INV_2249,2023-09-08,2469.96,15,2023-09-23,2469.96
INV_2250,2022-02-06,30085.28,30,2022-03-08,30085.28
INV_2251,2022-06-05,43549.95,15,2022-06-20,43549.95
INV_2252,2024-10-26,44596.19,5,2024-10-31,44596.19
INV_2253,2022-05-14,22727.37,5,2022-05-19,22727.37
INV_2254,2022-09-30,23235.53,15,2022-10-15,23235.53
INV_2255,2022-06-15,4309.97,0,2022-06-15,4309.97
INV_2256,2022-08-15,33702.87,15,2022-08-30,33702.87
INV_2257,2024-03-02,41152.34,15,2024-03-17,41152.34
INV_2258,2023-02-08,12610.43,15,2023-02-23,12610.43
INV_2259,2024-11-03,21354.39,5,2024-11-08,21354.39
INV_2260,2024-01-09,42022.55,30,2024-02-08,42022.55
INV_2261,2025-01-01,43917.46,0,2025-01-01,43917.46
INV_2262,2024-03-01,12537.41,0,2024-03-01,12537.41
INV_2263,2024-10-01,27753.25,15,2024-10-16,27753.25
INV_2264,2024-01-07,10028.41,5,2024-01-12,10028.41
INV_2265,2024-08-21,5543.0,30,2024-09-20,5543.0
INV_2266,2022-08-18,45600.46,0,2022-08-18,45600.46
INV_2267,2022-07-27,41115.12,0,2022-07-27,41115.12
INV_2268,2023-04-28,38121.73,30,2023-05-28,38121.73
INV_2269,2022-05-03,2913.93,5,2022-05-08,2913.93
INV_2270,2024-11-09,42264.58,5,2024-11-14,42264.58
INV_2271,2024-10-21,22183.18,0,2024-10-21,22183.18
INV_2272,2024-08-12,17448.56,0,2024-08-12,17448.56
INV_2273,2024-12-15,27550.58,15,2024-12-30,27550.58
INV_2274,2025-02-21,5021.99,0,2025-02-21,5021.99
INV_2275,2022-06-25,37954.0,30,2022-07-25,37954.0
INV_2276,2024-08-18,29330.54,15,2024-09-02,29330.54
INV_2277,2024-02-15,9736.21,0,2024-02-15,9736.21
INV_2278,2023-06-09,9817.49,15,2023-06-24,9817.49
INV_2279,2024-02-23,9620.31,5,2024-02-28,9620.31
INV_2280,2022-06-23,3321.62,0,2022-06-23,3321.62
INV_2281,2023-04-25,29596.02,0,2023-04-25,29596.02
INV_2282,2024-10-16,42097.23,5,2024-10-21,42097.23
INV_2283,2022-08-30,1366.16,15,2022-09-14,1366.16
INV_2284,2023-03-16,2925.73,5,2023-03-21,2925.73
INV_2285,2024-07-11,28852.13,5,2024-07-16,28852.13
INV_2286,2024-04-18,41065.04,15,2024-05-03,41065.04
INV_2287,2024-12-25,16673.58,15,2025-01-09,16673.58
INV_2288,2022-03-08,17805.91,5,2022-03-13,17805.91
INV_2289,2024-10-29,30019.15,15,2024-11-13,30019.15
INV_2290,2023-12-06,14073.54,0,2023-12-06,14073.54
INV_2291,2024-10-15,1817.11,30,2024-11-14,1817.11
INV_2292,2022-07-01,36893.81,5,2022-07-06,36893.81
INV_2293,2024-02-26,31469.67,15,2024-03-12,31469.67
INV_2294,2023-11-29,29247.42,5,2023-12-04,29247.42
INV_2295,2022-09-04,37213.36,0,2022-09-04,37213.36
INV_2296,2023-12-03,33923.93,5,2023-12-08,33923.93
INV_2297,2024-03-21,10691.16,0,2024-03-21,10691.16
INV_2298,2022-12-25,17947.81,15,2023-01-09,17947.81
INV_2299,2023-12-20,6742.45,5,2023-12-25,6742.45
INV_2300,2022-09-19,6927.92,15,2022-10-04,6927.92
INV_2301,2023-06-12,33971.69,15,2023-06-27,33971.69
INV_2302,2023-03-14,43000.71,15,2023-03-29,43000.71
INV_2303,2024-07-21,48155.26,0,2024-07-21,48155.26
INV_2304,2024-10-03,31603.18,60,2024-12-02,31603.18
INV_2305,2023-01-07,9613.02,15,2023-01-22,9613.02
INV_2306,2023-05-04,5729.69,15,2023-05-19,5729.69
INV_2307,2022-04-03,40736.12,0,2022-04-03,40736.12
INV_2308,2023-01-03,29148.45,5,2023-01-08,29148.45
INV_2309,2023-01-04,31105.11,0,2023-01-04,31105.11
INV_2310,2024-01-30,39182.37,5,2024-02-04,39182.37
INV_2311,2024-11-30,35312.22,0,2024-11-30,35312.22
INV_2312,2022-11-28,41805.68,5,2022-12-03,41805.68
INV_2313,2024-06-24,3282.59,5,2024-06-29,3282.59
INV_2314,2024-11-09,37502.27,0,2024-11-09,37502.27
INV_2315,2023-08-16,42617.21,5,2023-08-21,42617.21
INV_2316,2023-08-20,14663.68,30,2023-09-19,14663.68
INV_2317,2023-06-13,32202.14,0,2023-06-13,32202.14
INV_2318,2024-03-07,16051.02,15,2024-03-22,16051.02
INV_2319,2023-12-12,47919.57,0,2023-12-12,47919.57
INV_2320,2024-09-17,2154.47,-5,2024-09-12,2154.47
INV_2321,2024-03-15,29199.75,0,2024-03-15,29199.75
INV_2322,2023-06-10,8741.93,15,2023-06-25,8741.93
INV_2323,2023-03-05,35754.9,5,2023-03-10,35754.9
INV_2324,2023-03-12,9206.57,30,2023-04-11,9206.57
INV_2325,2024-01-08,12151.47,5,2024-01-13,12151.47
INV_2326,2024-02-05,24971.36,-5,2024-01-31,24971.36
INV_2327,2022-08-24,45784.33,15,2022-09-08,45784.33
INV_2328,2022-03-16,10979.86,0,2022-03-16,10979.86
INV_2329,2023-06-14,7639.88,15,2023-06-29,7639.88
INV_2330,2024-07-14,38069.35,0,2024-07-14,38069.35
INV_2331,2023-05-03,25280.67,0,2023-05-03,25280.67
INV_2332,2024-01-31,45633.36,15,2024-02-15,45633.36
INV_2333,2023-06-03,7757.42,60,2023-08-02,7757.42
INV_2334,2024-05-19,32473.43,0,2024-05-19,32473.43
INV_2335,2022-09-26,12027.52,15,2022-10-11,12027.52
INV_2336,2023-01-22,8259.64,0,2023-01-22,8259.64
INV_2337,2024-12-13,34329.76,15,2024-12-28,34329.76
INV_2338,2022-08-26,29887.39,15,2022-09-10,29887.39
INV_2339,2022-12-18,37863.96,0,2022-12-18,37863.96
INV_2340,2022-11-13,15818.4,0,2022-11-13,15818.4
INV_2341,2022-03-22,22674.6,0,2022-03-22,22674.6
INV_2342,2024-04-26,20570.85,0,2024-04-26,20570.85
INV_2343,2023-06-26,49212.43,0,2023-06-26,49212.43
INV_2344,2023-05-10,14966.32,5,2023-05-15,14966.32
