transaction_date,transaction_type,category,amount
2024-07-01,Inflow,Rent,35398.96
2024-11-21,Outflow,Payroll,18588.31
2022-12-23,Inflow,Payroll,5344.01
2024-08-21,Inflow,Marketing,8754.73
2022-04-04,Outflow,Vendor Payments,21732.07
2022-09-01,Inflow,Rent,13735.43
2022-02-27,Outflow,Payroll,34093.51
2024-08-22,Outflow,Vendor Payments,19941.0
2022-11-16,Outflow,Payroll,36637.2
2024-11-08,Outflow,Sales,4342.51
2022-12-23,Inflow,Payroll,26843.15
2022-04-27,Outflow,Payroll,35465.66
2022-10-23,Inflow,Vendor Payments,11929.34
2023-06-09,Outflow,Payroll,5686.8
2023-02-05,Inflow,Payroll,18428.8
2024-01-09,Outflow,Sales,38464.97
2023-06-13,Outflow,Payroll,25448.44
2023-07-11,Outflow,Payroll,25865.89
2023-07-04,Inflow,Vendor Payments,26958.6
2022-12-26,Outflow,Rent,1878.53
2022-03-05,Inflow,Sales,17992.3
2024-02-04,Inflow,Payroll,3379.61
2024-02-13,Inflow,Rent,12839.6
2023-09-16,Inflow,Vendor Payments,32917.48
2022-04-12,Inflow,Sales,26353.92
2023-07-15,Inflow,Utilities,39824.24
2024-11-12,Inflow,Vendor Payments,7134.53
2024-04-23,Inflow,Rent,16063.05
2024-12-23,Inflow,Sales,32442.72
2024-04-18,Inflow,Payroll,8862.96
2023-11-12,Inflow,Rent,6402.76
2023-10-07,Outflow,Vendor Payments,17276.22
2023-02-03,Inflow,Sales,15533.94
2023-02-09,Outflow,Rent,39214.18
2024-04-05,Inflow,Utilities,18413.19
2023-10-09,Inflow,Rent,34479.57
2022-02-04,Inflow,Vendor Payments,35552.23
2023-02-24,Outflow,Vendor Payments,6567.51
2023-01-12,Inflow,Payroll,28697.6
2022-08-08,Outflow,Payroll,11321.0
2023-11-28,Inflow,Rent,4061.14
2022-12-08,Inflow,Vendor Payments,35025.78
2024-01-23,Outflow,Rent,11909.59
2023-02-20,Inflow,Marketing,14011.02
2024-07-26,Outflow,Utilities,13162.36
2024-10-03,Outflow,Vendor Payments,8251.73
2023-11-11,Outflow,Marketing,17549.78
2024-01-18,Outflow,Marketing,17303.22
2024-03-16,Inflow,Vendor Payments,16527.44
2022-11-08,Inflow,Payroll,36677.02
2022-02-24,Inflow,Rent,13788.14
2023-11-25,Outflow,Sales,1506.04
2023-06-18,Inflow,Sales,7383.95
2022-04-15,Inflow,Utilities,28943.43
2022-10-21,Outflow,Vendor Payments,23757.09
2024-05-29,Inflow,Payroll,38083.87
2023-07-05,Outflow,Payroll,27869.07
2024-06-29,Outflow,Payroll,8011.39
2023-01-10,Outflow,Sales,5089.58
2023-03-26,Outflow,Marketing,20974.16
2024-12-19,Outflow,Utilities,26710.93
2024-03-22,Outflow,Sales,6875.78
2023-01-25,Inflow,Payroll,24187.21
2023-10-29,Inflow,Sales,34641.64
2022-05-21,Inflow,Sales,29184.49
2024-05-23,Outflow,Utilities,26668.39
2024-04-22,Outflow,Rent,31636.44
2023-08-20,Inflow,Vendor Payments,4432.08
2024-08-09,Inflow,Marketing,8392.11
2023-07-06,Inflow,Rent,1812.55
2023-01-08,Inflow,Vendor Payments,6055.62
2023-10-10,Inflow,Payroll,36553.34
2022-11-29,Outflow,Utilities,9119.15
2023-01-28,Outflow,Utilities,26585.26
2023-01-30,Inflow,Rent,27755.22
2022-02-04,Outflow,Vendor Payments,25919.42
2022-06-06,Inflow,Utilities,22290.67
2024-06-22,Outflow,Rent,19599.37
2024-08-24,Inflow,Utilities,16970.86
2023-01-31,Outflow,Sales,36700.88
2022-07-26,Inflow,Sales,677.72
2023-09-13,Inflow,Rent,2423.54
2024-03-15,Outflow,Rent,19852.74
2023-04-07,Inflow,Marketing,13421.25
2022-09-09,Outflow,Payroll,16506.74
2024-05-16,Inflow,Sales,39914.59
2022-07-28,Inflow,Utilities,31072.85
2024-08-12,Outflow,Rent,35133.1
2023-06-23,Inflow,Vendor Payments,14932.41
2024-04-14,Inflow,Utilities,9810.55
2023-05-18,Outflow,Payroll,30789.22
2024-08-13,Outflow,Vendor Payments,32360.77
2023-05-29,Outflow,Utilities,22130.97
2023-08-03,Outflow,Payroll,35868.88
2024-04-19,Outflow,Vendor Payments,38702.81
2024-09-12,Outflow,Sales,18999.52
2022-03-24,Outflow,Rent,9139.87
2024-12-01,Inflow,Utilities,20829.39
2022-06-05,Outflow,Rent,39584.47
2023-03-29,Inflow,Marketing,11929.2
2023-09-09,Outflow,Utilities,24818.69
2023-09-16,Outflow,Rent,27851.15
2023-05-22,Inflow,Utilities,8792.97
2023-09-14,Outflow,Sales,23661.83
2022-10-20,Outflow,Payroll,12785.93
2023-10-17,Outflow,Payroll,34212.12
2024-07-25,Inflow,Rent,28675.72
2024-01-27,Outflow,Vendor Payments,33102.78
2024-09-22,Inflow,Rent,8227.39
2023-10-29,Outflow,Utilities,1672.62
2022-03-01,Inflow,Payroll,34065.87
2022-11-23,Inflow,Utilities,15654.14
2024-03-09,Inflow,Marketing,7434.98
2024-02-24,Inflow,Payroll,3948.25
2024-02-06,Outflow,Vendor Payments,20805.08
2023-06-03,Inflow,Vendor Payments,6260.08
2023-09-30,Outflow,Marketing,22797.67
2022-03-24,Outflow,Utilities,29174.07
2022-01-28,Outflow,Utilities,21541.81
2022-09-23,Inflow,Utilities,36176.88
2023-02-01,Outflow,Vendor Payments,6476.11
2024-08-19,Inflow,Rent,19909.95
2024-02-02,Inflow,Rent,6778.66
2024-09-06,Outflow,Payroll,35073.31
2024-03-21,Inflow,Sales,37309.9
2023-08-04,Outflow,Rent,16179.84
2023-09-03,Inflow,Rent,12438.21
2022-07-12,Inflow,Utilities,11388.85
2022-08-15,Inflow,Utilities,34431.18
2023-03-27,Outflow,Marketing,27392.94
2024-07-20,Inflow,Rent,35259.54
2023-10-17,Inflow,Payroll,4965.42
2022-07-22,Outflow,Utilities,19198.31
2023-02-06,Outflow,Marketing,27144.31
2023-04-17,Outflow,Rent,35914.5
2024-06-08,Inflow,Payroll,15466.16
2022-06-28,Inflow,Marketing,12729.68
2024-11-07,Outflow,Sales,36544.74
2023-04-08,Outflow,Utilities,2187.07
2024-04-14,Outflow,Payroll,19339.94
2023-09-01,Inflow,Rent,18507.47
2024-07-14,Inflow,Marketing,6098.44
2024-07-24,Inflow,Sales,15979.52
2022-10-27,Outflow,Payroll,28987.21
2022-12-17,Inflow,Sales,14864.68
2022-07-06,Outflow,Payroll,12593.52
2023-09-15,Inflow,Rent,31341.25
2022-03-12,Inflow,Payroll,39552.0
2022-11-05,Inflow,Rent,31240.29
2022-06-26,Inflow,Payroll,33899.83
2023-03-03,Outflow,Marketing,37598.18
2024-01-10,Outflow,Payroll,32130.37
2023-06-15,Inflow,Payroll,39220.07
2023-02-22,Inflow,Vendor Payments,29967.18
2022-09-05,Outflow,Vendor Payments,26562.45
2022-07-28,Outflow,Payroll,27825.94
2022-08-04,Inflow,Vendor Payments,36033.25
2023-12-14,Outflow,Rent,27415.42
2023-03-14,Inflow,Vendor Payments,30519.85
2022-11-07,Outflow,Payroll,8875.59
2023-01-18,Outflow,Utilities,36532.19
2024-09-07,Inflow,Sales,18054.37
2022-05-01,Outflow,Utilities,6694.37
2023-02-11,Inflow,Utilities,32051.55
2022-09-02,Inflow,Utilities,14448.8
2022-03-07,Inflow,Utilities,7609.53
2024-07-30,Inflow,Sales,10473.17
2022-08-16,Outflow,Payroll,1687.47
2024-05-31,Inflow,Payroll,3897.73
2022-05-17,Outflow,Sales,23827.2
2022-07-13,Inflow,Marketing,34688.85
2023-12-07,Inflow,Vendor Payments,18106.66
2023-10-20,Inflow,Marketing,25154.51
2023-10-19,Inflow,Rent,32446.4
2024-07-18,Outflow,Utilities,14463.73
2023-07-10,Outflow,Utilities,26276.27
2024-08-15,Inflow,Sales,14212.17
2024-11-05,Outflow,Sales,25815.8
2022-02-21,Inflow,Marketing,8939.03
2023-05-29,Inflow,Rent,39120.23
2024-01-14,Inflow,Marketing,3324.26
2024-12-20,Outflow,Rent,20357.74
2023-11-23,Outflow,Payroll,11665.97
2023-06-27,Outflow,Utilities,24153.26
2023-02-14,Outflow,Payroll,17303.79
2022-06-04,Outflow,Sales,12474.62
2023-09-25,Outflow,Payroll,10226.49
2022-02-20,Inflow,Marketing,7545.19
2024-10-20,Inflow,Rent,31380.31
2024-09-20,Inflow,Sales,9121.34
2023-06-08,Outflow,Payroll,31008.99
2022-12-21,Outflow,Sales,19556.03
2024-12-04,Outflow,Sales,3167.45
2024-03-12,Inflow,Rent,6868.07
2024-04-19,Inflow,Marketing,35748.31
2022-09-13,Outflow,Utilities,24231.79
2022-09-05,Inflow,Marketing,7618.03
2023-06-17,Outflow,Vendor Payments,28239.47
2022-02-10,Inflow,Marketing,32983.49
2024-02-29,Outflow,Payroll,13426.93
2022-07-14,Outflow,Vendor Payments,22396.83
2024-12-30,Outflow,Vendor Payments,11949.96
2022-11-04,Inflow,Vendor Payments,3478.45
2022-03-17,Outflow,Vendor Payments,16160.51
2024-02-26,Inflow,Marketing,30131.85
2024-03-05,Outflow,Vendor Payments,18509.61
2022-08-18,Inflow,Payroll,16389.18
2022-03-26,Inflow,Payroll,14830.49
2023-02-01,Outflow,Sales,18519.0
2022-08-03,Inflow,Payroll,12933.69
2024-10-21,Outflow,Utilities,24603.71
2023-01-12,Inflow,Sales,2823.57
2023-02-16,Inflow,Payroll,32353.31
2024-03-10,Outflow,Vendor Payments,7174.73
2023-02-14,Outflow,Rent,25447.76
2022-08-04,Inflow,Vendor Payments,18160.34
2024-01-22,Inflow,Marketing,31007.69
2022-12-15,Inflow,Sales,33097.76
2024-04-10,Inflow,Rent,8406.75
2023-10-16,Inflow,Payroll,27184.01
2024-10-18,Inflow,Vendor Payments,7839.33
2024-11-30,Outflow,Sales,5222.73
2022-01-03,Inflow,Sales,37232.76
2024-12-18,Outflow,Payroll,6826.25
2024-01-10,Outflow,Sales,9356.84
2023-02-11,Outflow,Payroll,5473.86
2022-01-18,Inflow,Payroll,18970.59
2024-01-21,Outflow,Vendor Payments,36808.41
2023-08-09,Outflow,Sales,10783.01
2024-06-06,Outflow,Marketing,21811.53
2022-11-28,Inflow,Marketing,16634.91
2024-10-09,Inflow,Vendor Payments,13639.57
2022-06-18,Outflow,Vendor Payments,23014.46
2024-02-15,Outflow,Payroll,22488.05
2024-04-28,Outflow,Marketing,14566.85
2024-07-29,Inflow,Sales,34067.36
2022-07-25,Inflow,Marketing,2410.93
2023-06-05,Inflow,Vendor Payments,3683.96
2024-10-14,Inflow,Vendor Payments,39634.02
2022-10-31,Inflow,Payroll,29983.01
2022-04-25,Outflow,Sales,32215.98
2023-10-26,Outflow,Vendor Payments,24227.23
2022-03-28,Inflow,Utilities,16968.46
2024-01-13,Outflow,Sales,25280.31
2023-03-04,Outflow,Marketing,3975.61
2023-03-26,Outflow,Payroll,30383.44
2024-02-25,Outflow,Marketing,21767.5
2023-12-16,Outflow,Utilities,38282.26
2022-01-02,Inflow,Vendor Payments,25607.77
2024-01-13,Outflow,Vendor Payments,6322.19
2022-04-20,Outflow,Sales,19258.74
2023-11-10,Inflow,Vendor Payments,2595.54
2023-01-06,Inflow,Utilities,29893.55
2024-06-08,Inflow,Sales,20222.71
2023-08-22,Inflow,Utilities,14975.24
2024-11-11,Outflow,Rent,38751.41
2023-12-23,Inflow,Vendor Payments,37641.76
2022-11-01,Inflow,Marketing,38127.43
2024-07-12,Inflow,Marketing,9072.52
2024-04-15,Inflow,Sales,29224.21
2023-03-22,Outflow,Utilities,37831.67
2024-07-20,Outflow,Utilities,22963.55
2022-10-05,Inflow,Utilities,8802.17
2023-01-12,Outflow,Utilities,32767.15
2022-08-20,Inflow,Rent,35232.75
2023-08-15,Outflow,Vendor Payments,28218.44
2023-03-02,Outflow,Utilities,11954.05
2024-12-14,Inflow,Payroll,7870.55
2023-03-17,Outflow,Payroll,25083.51
2022-02-03,Outflow,Marketing,19467.18
2022-11-25,Outflow,Vendor Payments,26850.67
2024-04-24,Inflow,Payroll,4734.48
2023-03-30,Inflow,Sales,5695.77
2024-02-03,Outflow,Vendor Payments,14706.72
2023-06-07,Outflow,Marketing,10572.78
2023-04-27,Outflow,Rent,24887.74
2022-11-13,Outflow,Sales,14891.36
2022-05-02,Outflow,Sales,27453.64
2023-08-04,Inflow,Utilities,30821.3
2023-05-02,Inflow,Vendor Payments,7730.55
2024-11-01,Inflow,Rent,36817.01
2022-05-05,Inflow,Sales,31550.25
2023-10-21,Inflow,Rent,25183.2
2023-08-03,Inflow,Marketing,36384.48
2023-12-19,Inflow,Sales,10854.99
2024-02-09,Outflow,Payroll,17042.01
2024-06-22,Inflow,Marketing,3705.74
2023-02-10,Inflow,Marketing,18410.42
2022-10-04,Outflow,Utilities,20404.11
2024-07-13,Outflow,Sales,24757.86
2024-05-03,Inflow,Payroll,2842.36
2023-05-22,Inflow,Rent,1588.9
2022-08-25,Inflow,Payroll,16969.64
2024-09-20,Inflow,Marketing,7808.59
2024-01-22,Inflow,Sales,30423.9
2023-05-21,Outflow,Payroll,26848.83
2022-06-14,Outflow,Payroll,13235.33
2024-04-25,Outflow,Marketing,2117.6
2023-12-29,Inflow,Rent,7543.01
2023-01-11,Inflow,Payroll,27759.67
2024-11-01,Inflow,Utilities,39609.55
2022-03-24,Inflow,Payroll,13260.48
2023-03-07,Outflow,Vendor Payments,32139.25
2023-04-23,Outflow,Marketing,34723.73
2024-02-22,Inflow,Vendor Payments,2212.78
2023-01-04,Outflow,Marketing,36674.0
2024-08-12,Outflow,Marketing,18808.25
2022-05-21,Inflow,Vendor Payments,38580.42
2023-12-21,Inflow,Rent,21680.67
2024-10-12,Inflow,Rent,9635.2
2022-10-15,Outflow,Marketing,38994.33
2022-12-21,Inflow,Vendor Payments,9959.21
2022-12-09,Inflow,Payroll,35334.39
2022-05-29,Outflow,Marketing,7173.2
2022-07-29,Inflow,Utilities,27088.27
2023-10-16,Inflow,Marketing,16628.28
2024-09-02,Outflow,Sales,38889.12
2023-06-20,Outflow,Rent,7635.47
2024-12-08,Inflow,Vendor Payments,16529.15
2022-11-27,Inflow,Payroll,25699.12
2022-12-31,Outflow,Utilities,39111.53
2022-01-11,Outflow,Payroll,12363.36
2023-05-24,Outflow,Utilities,16055.78
2023-08-03,Inflow,Marketing,18633.14
2023-09-14,Outflow,Payroll,10332.21
2024-06-19,Inflow,Payroll,32748.98
2023-12-19,Outflow,Marketing,3952.23
2024-11-21,Inflow,Rent,28280.16
2022-11-23,Inflow,Sales,21496.98
2022-03-15,Inflow,Rent,9904.5
2022-09-08,Inflow,Rent,19865.37
2023-03-26,Inflow,Sales,33248.98
2024-06-24,Inflow,Marketing,17984.03
2022-12-21,Inflow,Rent,5139.34
2023-06-17,Inflow,Vendor Payments,1919.84
2022-10-23,Outflow,Vendor Payments,31178.51
2022-10-25,Inflow,Sales,13418.2
2022-10-29,Outflow,Vendor Payments,37270.41
2023-05-27,Outflow,Marketing,24800.74
2023-08-08,Inflow,Payroll,17620.47
2023-01-09,Inflow,Marketing,22709.26
2022-05-12,Outflow,Sales,18448.17
2024-06-28,Inflow,Payroll,36260.7
2022-02-22,Inflow,Vendor Payments,18483.47
2022-08-17,Inflow,Rent,4431.36
2023-10-02,Inflow,Vendor Payments,24004.4
2024-03-07,Inflow,Marketing,25032.35
2024-03-01,Outflow,Marketing,30683.6
2023-05-10,Outflow,Sales,37351.38
2024-05-02,Outflow,Rent,17890.34
2023-11-02,Inflow,Rent,14277.44
2024-12-30,Outflow,Payroll,19783.61
2022-07-08,Outflow,Payroll,36037.9
2023-10-25,Outflow,Marketing,39205.3
2022-01-08,Inflow,Sales,38858.03
2022-11-28,Inflow,Marketing,9418.91
2024-11-05,Outflow,Utilities,20026.75
2023-10-28,Inflow,Rent,10601.12
2023-10-31,Outflow,Rent,14908.92
2022-06-10,Inflow,Marketing,1557.86
2022-12-17,Outflow,Rent,6675.87
2022-11-13,Inflow,Payroll,16063.92
2024-07-25,Inflow,Rent,14778.77
2022-01-18,Outflow,Payroll,11369.65
2023-05-01,Outflow,Vendor Payments,9443.29
2023-01-02,Outflow,Sales,30033.54
2022-12-17,Inflow,Sales,11993.62
2023-06-12,Inflow,Rent,28349.78
2024-05-21,Inflow,Sales,14934.42
2024-07-21,Inflow,Utilities,32138.58
2022-09-27,Outflow,Vendor Payments,6939.16
2024-05-20,Inflow,Rent,6556.87
2024-12-27,Inflow,Payroll,27282.99
2024-11-19,Outflow,Vendor Payments,36622.14
2022-11-12,Inflow,Utilities,5976.57
2024-01-07,Outflow,Vendor Payments,3226.07
2022-06-13,Inflow,Sales,37405.1
2024-07-14,Inflow,Utilities,4957.88
2022-11-16,Outflow,Payroll,10239.57
2024-11-03,Inflow,Marketing,37200.92
2022-10-06,Inflow,Vendor Payments,32175.84
2023-03-08,Outflow,Sales,13907.49
2023-10-30,Outflow,Vendor Payments,38194.75
2023-09-26,Outflow,Payroll,22851.53
2023-06-06,Outflow,Payroll,3168.26
2024-08-21,Inflow,Rent,28211.76
2022-12-24,Inflow,Marketing,21629.91
2024-11-02,Outflow,Marketing,23031.75
2023-12-26,Inflow,Sales,39765.94
2023-11-04,Inflow,Marketing,6354.82
2022-08-20,Inflow,Payroll,26374.8
2023-04-16,Inflow,Marketing,18512.02
2023-10-01,Inflow,Sales,11094.16
2023-07-14,Inflow,Vendor Payments,27833.73
2023-07-27,Outflow,Marketing,26828.05
2023-08-25,Inflow,Marketing,34302.86
2022-09-12,Outflow,Payroll,35191.11
2023-08-25,Outflow,Payroll,22604.23
2022-10-07,Inflow,Vendor Payments,13225.23
2022-04-27,Inflow,Utilities,21324.34
2023-09-02,Inflow,Utilities,14562.43
2024-05-01,Inflow,Rent,11311.04
2022-10-25,Outflow,Marketing,22197.54
2024-07-04,Inflow,Payroll,26419.99
2023-06-02,Inflow,Rent,23745.68
2023-01-13,Inflow,Marketing,38190.45
2023-03-02,Outflow,Marketing,12155.85
2023-06-21,Inflow,Rent,15081.96
2023-07-07,Outflow,Payroll,26805.42
2022-06-18,Outflow,Vendor Payments,24134.24
2023-05-30,Inflow,Utilities,373.98
2023-03-06,Inflow,Marketing,12697.73
2023-07-23,Inflow,Sales,10374.35
2022-03-24,Inflow,Sales,33644.62
2022-11-26,Inflow,Sales,34690.07
2023-11-22,Inflow,Vendor Payments,11570.56
2023-04-02,Inflow,Utilities,4352.22
2022-12-19,Outflow,Marketing,8446.52
2022-12-10,Outflow,Payroll,7309.77
2024-02-01,Outflow,Payroll,9726.18
2022-07-17,Inflow,Utilities,9615.4
2022-03-20,Outflow,Vendor Payments,19349.59
2023-11-09,Inflow,Utilities,12989.76
2023-07-05,Inflow,Marketing,22524.92
2024-03-30,Inflow,Rent,13962.14
2022-08-02,Inflow,Rent,32642.67
2023-10-31,Inflow,Marketing,38046.46
2024-09-15,Outflow,Marketing,16335.56
2024-06-12,Inflow,Payroll,2263.9
2022-06-08,Inflow,Vendor Payments,9811.26
2024-01-09,Inflow,Vendor Payments,4343.77
2023-07-11,Outflow,Utilities,13987.13
2022-07-20,Outflow,Payroll,25911.04
2022-01-22,Outflow,Sales,20900.64
2024-02-24,Inflow,Rent,9942.16
2022-01-07,Outflow,Marketing,30760.18
2024-03-14,Inflow,Utilities,5519.78
2024-02-07,Outflow,Rent,9359.38
2023-08-02,Outflow,Rent,27139.07
2023-05-04,Inflow,Utilities,8130.21
2024-07-14,Outflow,Vendor Payments,27246.88
2022-03-28,Inflow,Payroll,39084.57
2022-08-10,Inflow,Sales,33304.73
2023-02-17,Outflow,Sales,6652.42
2023-08-07,Inflow,Utilities,20963.79
2022-07-21,Outflow,Utilities,17066.17
2023-07-25,Inflow,Payroll,39669.28
2022-08-09,Outflow,Rent,38586.71
2022-06-06,Outflow,Payroll,5346.35
2022-05-09,Outflow,Payroll,36376.62
2024-05-26,Inflow,Marketing,7978.71
2022-09-27,Inflow,Marketing,12982.22
2022-06-12,Outflow,Rent,14330.3
2024-08-12,Outflow,Vendor Payments,11686.84
2022-01-24,Inflow,Sales,34173.78
2023-05-12,Inflow,Marketing,13398.32
2022-07-12,Outflow,Rent,32724.52
2024-05-27,Outflow,Utilities,39776.76
2023-01-25,Outflow,Payroll,33678.23
2023-05-12,Outflow,Marketing,14041.87
2024-08-21,Inflow,Payroll,28536.72
2024-03-16,Outflow,Payroll,21496.76
2022-05-09,Outflow,Marketing,31524.76
2024-10-17,Inflow,Rent,6377.97
2023-07-07,Inflow,Utilities,25633.94
2024-11-25,Inflow,Sales,31014.57
2022-12-27,Outflow,Rent,30520.88
2024-02-04,Outflow,Vendor Payments,38554.64
2022-10-14,Outflow,Vendor Payments,2618.93
2024-02-07,Outflow,Sales,14027.44
2024-07-13,Inflow,Utilities,19219.18
2023-01-04,Outflow,Vendor Payments,12597.61
2024-06-17,Outflow,Payroll,12598.64
2024-12-20,Inflow,Vendor Payments,7292.31
2022-09-19,Inflow,Marketing,32574.17
2024-02-27,Inflow,Payroll,36350.34
2022-04-21,Inflow,Rent,3568.4
2024-07-30,Inflow,Utilities,6449.49
2022-05-21,Outflow,Sales,9369.58
2024-01-15,Outflow,Marketing,20506.8
2023-06-19,Outflow,Marketing,31709.53
2022-03-20,Outflow,Sales,3136.78
2024-11-20,Inflow,Vendor Payments,25581.48
2023-05-24,Inflow,Sales,6228.62
2024-08-28,Inflow,Sales,38866.85
2022-03-07,Inflow,Vendor Payments,35981.31
2022-10-14,Outflow,Rent,37998.44
2022-05-03,Outflow,Utilities,4514.71
2023-07-09,Inflow,Sales,19675.04
2024-09-30,Inflow,Vendor Payments,6860.29
2022-01-04,Outflow,Marketing,24134.12
2023-02-16,Outflow,Sales,9539.74
2022-09-07,Outflow,Utilities,30894.05
2023-03-29,Inflow,Sales,25866.9
2022-06-07,Inflow,Rent,22992.7
2024-04-16,Inflow,Rent,33061.52
2024-10-10,Outflow,Marketing,20160.84
2024-11-18,Inflow,Rent,11013.11
2024-09-04,Inflow,Utilities,24942.01
2022-12-01,Outflow,Marketing,38295.39
2022-06-02,Inflow,Sales,24166.03
2024-01-19,Outflow,Vendor Payments,25295.89
2024-04-13,Inflow,Rent,37409.6
2024-03-18,Inflow,Marketing,20756.42
2024-01-28,Outflow,Rent,39855.39
2024-11-21,Inflow,Rent,6638.58
2023-06-16,Inflow,Payroll,21620.48
2022-02-22,Inflow,Sales,8752.16
2023-12-19,Outflow,Rent,18297.06
2022-12-11,Outflow,Vendor Payments,7071.78
2022-01-01,Outflow,Utilities,9134.39
2022-06-16,Outflow,Payroll,8668.76
2022-11-13,Outflow,Marketing,13005.24
2024-08-22,Inflow,Marketing,5643.82
2024-06-16,Outflow,Vendor Payments,32430.88
2022-09-30,Inflow,Vendor Payments,9060.82
2023-01-08,Outflow,Utilities,16837.79
2024-06-18,Outflow,Sales,937.47
2022-07-20,Outflow,Vendor Payments,4463.8
2022-05-20,Inflow,Marketing,35881.99
2022-11-02,Outflow,Sales,33535.26
2024-12-20,Inflow,Vendor Payments,33684.62
2022-12-26,Inflow,Vendor Payments,16630.73
2022-11-03,Outflow,Marketing,5918.77
2022-11-29,Inflow,Sales,4583.41
2022-11-30,Inflow,Payroll,24342.43
2023-06-01,Outflow,Payroll,33179.27
2024-01-01,Outflow,Utilities,36034.54
2024-07-12,Outflow,Sales,11762.65
2024-02-05,Outflow,Vendor Payments,13044.75
2024-02-24,Inflow,Vendor Payments,4304.8
2022-01-21,Inflow,Sales,31044.07
2024-05-28,Inflow,Payroll,11244.9
2022-06-26,Inflow,Utilities,19392.9
2022-01-22,Outflow,Rent,37177.22
2024-04-16,Inflow,Marketing,30162.96
2024-08-17,Inflow,Sales,2393.69
2023-07-02,Outflow,Utilities,623.74
2022-09-07,Inflow,Rent,31560.09
2023-10-23,Inflow,Marketing,22234.26
2024-08-09,Outflow,Rent,28897.28
2022-05-06,Inflow,Rent,6525.57
2023-09-03,Outflow,Marketing,34920.3
2024-10-06,Outflow,Rent,31001.0
2022-02-13,Outflow,Payroll,35666.3
2023-07-02,Inflow,Utilities,13841.51
2023-03-11,Inflow,Sales,11245.5
2024-11-19,Outflow,Utilities,6323.74
2024-03-04,Inflow,Payroll,37224.51
2022-12-23,Inflow,Payroll,7320.12
2022-09-10,Inflow,Marketing,5036.89
2024-02-24,Outflow,Marketing,7949.32
2023-12-22,Outflow,Marketing,30923.85
2024-01-07,Outflow,Rent,35614.31
2024-06-18,Outflow,Rent,32493.26
2022-05-03,Inflow,Sales,22660.57
2023-11-16,Outflow,Rent,39757.2
2022-05-23,Inflow,Sales,3033.51
2024-09-29,Outflow,Payroll,34727.51
2024-07-26,Outflow,Sales,17280.24
2023-05-26,Outflow,Sales,18368.36
2022-02-26,Outflow,Marketing,5365.52
2022-02-11,Inflow,Rent,1627.29
2024-03-31,Outflow,Vendor Payments,12870.14
2022-12-09,Outflow,Vendor Payments,7241.69
2022-11-28,Outflow,Marketing,19488.55
2022-12-07,Outflow,Utilities,6149.02
2022-12-07,Outflow,Utilities,5775.73
2024-04-28,Outflow,Utilities,35116.07
2022-07-01,Inflow,Payroll,36875.4
2024-09-10,Inflow,Payroll,38579.38
2023-06-07,Inflow,Payroll,27315.95
2022-07-01,Inflow,Sales,30909.36
2022-09-08,Inflow,Rent,33480.65
2022-05-18,Outflow,Payroll,26459.21
2024-01-21,Inflow,Vendor Payments,13410.65
2023-03-30,Outflow,Sales,6508.56
2024-06-01,Inflow,Payroll,9719.75
2022-03-28,Outflow,Payroll,33664.44
2022-10-20,Inflow,Utilities,27935.06
2022-04-02,Outflow,Utilities,18395.09
2022-07-27,Outflow,Rent,1467.38
2022-07-05,Outflow,Rent,10868.31
2022-06-05,Inflow,Sales,29237.23
2022-10-20,Inflow,Vendor Payments,20641.77
2023-06-17,Inflow,Marketing,17590.64
2022-06-10,Inflow,Utilities,12753.07
2024-04-30,Inflow,Vendor Payments,24395.19
2022-06-05,Inflow,Utilities,38665.5
2022-05-23,Outflow,Rent,36074.61
2023-07-16,Outflow,Rent,1510.77
2022-02-04,Outflow,Marketing,19393.87
2022-08-12,Inflow,Vendor Payments,13379.93
2023-10-30,Inflow,Vendor Payments,20571.01
2023-01-28,Outflow,Marketing,24366.68
2023-02-12,Inflow,Rent,8241.11
2022-10-24,Inflow,Sales,31328.25
2022-11-19,Outflow,Vendor Payments,19160.2
2022-02-08,Outflow,Payroll,39682.64
2023-05-20,Outflow,Vendor Payments,1297.56
2024-01-23,Outflow,Vendor Payments,7831.85
2022-08-28,Outflow,Vendor Payments,27678.3
2023-11-18,Outflow,Rent,27898.64
2024-01-10,Outflow,Payroll,23412.87
2024-09-23,Inflow,Vendor Payments,38886.81
2023-05-02,Outflow,Sales,16788.01
2024-02-04,Inflow,Utilities,16856.36
2023-09-15,Outflow,Utilities,36445.91
2024-01-06,Inflow,Payroll,21676.14
